,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
37789,1045288,control,0,,regions,target_direct
37031,1111270,test,0,,regions,target_direct
29171,1057270,control,0,,regions,social_media
13219,1024045,control,0,,regions,organic
12363,1030321,control,1,5223.0,regions,organic
25761,1045123,control,0,,regions,target_direct
12994,1045516,control,0,,regions,target_direct
33283,1062427,test,1,2200.0,msk,organic
23225,1053256,control,0,,regions,context_brand
31727,1004500,control,1,50.0,msk,target_direct
17834,1031362,control,0,,regions,organic
33365,1025107,control,0,,regions,organic
35312,1106689,test,1,8990.0,regions,target_direct
15301,1001521,control,1,12394.0,msk,organic
18829,1104952,test,0,,regions,target_direct
3763,1012888,control,0,,msk,social_media
755,1008940,control,0,,msk,target_direct
32794,1076827,test,0,,spb,target_direct
14916,1113934,test,0,,regions,context_brand
9280,1099669,test,0,,regions,target_direct
34582,1095283,test,0,,regions,target_direct
32444,1083067,test,1,400.0,spb,social_media
25515,1078675,test,1,5384.543994413408,spb,target_direct
39480,1103989,test,0,,regions,target_direct
33572,1027885,control,0,,regions,organic
25703,1120477,test,0,,regions,social_media
27460,1073119,test,0,,msk,social_media
1647,1006288,control,0,,msk,target_direct
9490,1042396,control,1,50.0,regions,target_direct
39113,1071700,test,1,1800.0,msk,context_brand
10893,1018630,control,0,,spb,target_direct
37716,1011424,control,1,12022.0,msk,context_brand
23195,1026709,control,0,,regions,organic
18961,1067359,test,0,,msk,target_direct
15015,1020304,control,0,,spb,target_direct
11805,1015396,control,0,,spb,organic
30300,1046005,control,0,,regions,target_direct
27768,1059703,control,1,7012.0,regions,social_media
20686,1026940,control,1,2000.0,regions,organic
27886,1073617,test,0,,msk,social_media
10853,1023886,control,1,9882.0,regions,organic
30807,1026280,control,0,,regions,organic
39263,1112614,test,0,,regions,context_brand
5231,1037002,control,0,,regions,target_direct
19229,1085959,test,0,,regions,organic
6944,1102759,test,0,,regions,target_direct
37818,1100245,test,0,,regions,target_direct
12358,1040887,control,0,,regions,target_direct
31256,1074115,test,0,,spb,organic
16062,1042051,control,0,,regions,target_direct
6924,1099594,test,0,,regions,target_direct
18281,1094137,test,0,,regions,organic
10499,1036171,control,0,,regions,target_direct
18168,1108444,test,0,,regions,target_direct
36111,1115053,test,0,,regions,context_brand
7087,1068661,test,1,250.0,msk,target_direct
20457,1005850,control,1,50.0,msk,target_direct
32373,1025581,control,0,,regions,organic
38418,1081546,test,0,,spb,context_brand
17363,1008991,control,0,,msk,target_direct
27240,1098523,test,1,8006.0,regions,target_direct
15300,1010764,control,0,,msk,context_brand
34669,1011943,control,1,5576.0,msk,social_media
2030,1052233,control,0,,regions,context_brand
28382,1057861,control,0,,regions,social_media
35153,1086754,test,0,,regions,organic
20451,1018108,control,0,,spb,target_direct
17354,1114516,test,0,,regions,context_brand
3164,1082164,test,0,,spb,context_brand
10254,1103641,test,1,250.0,regions,target_direct
11944,1027774,control,0,,regions,organic
16910,1042855,control,0,,regions,target_direct
1697,1080853,test,1,250.0,spb,target_direct
13197,1033465,control,0,,regions,organic
18487,1106044,test,1,3488.0,regions,target_direct
23978,1035271,control,1,50.0,regions,target_direct
27195,1091713,test,0,,regions,organic
4781,1109662,test,0,,regions,target_direct
29517,1091308,test,0,,regions,organic
2891,1100545,test,0,,regions,target_direct
26495,1008574,control,0,,msk,target_direct
19959,1051981,control,0,,regions,target_direct
34671,1067293,test,1,250.0,msk,target_direct
14683,1071436,test,0,,msk,context_brand
23499,1037866,control,1,7930.0,regions,target_direct
2187,1016989,control,0,,spb,target_direct
3860,1086259,test,0,,regions,organic
25454,1026034,control,1,2000.0,regions,organic
14114,1003837,control,0,,msk,organic
2602,1103161,test,0,,regions,target_direct
39420,1031410,control,0,,regions,organic
6960,1022086,control,1,7034.0,spb,context_brand
15777,1012255,control,0,,msk,social_media
11662,1101550,test,0,,regions,target_direct
18401,1048309,control,0,,regions,target_direct
37574,1022839,control,0,,spb,social_media
6854,1056781,control,0,,regions,social_media
4269,1082758,test,0,,spb,social_media
32041,1085116,test,1,2200.0,regions,organic
619,1111912,test,0,,regions,target_direct
36564,1101232,test,0,,regions,target_direct
28413,1073020,test,0,,msk,social_media
6322,1098391,test,1,4634.0,regions,target_direct
11913,1085005,test,0,,regions,organic
33012,1057816,control,0,,regions,social_media
28454,1102282,test,0,,regions,target_direct
33232,1047052,control,0,,regions,target_direct
22350,1095586,test,0,,regions,target_direct
13779,1042327,control,0,,regions,target_direct
2125,1010170,control,1,5961.0,msk,target_direct
39469,1046272,control,0,,regions,target_direct
25603,1022764,control,1,200.0,spb,social_media
2271,1002994,control,0,,msk,organic
28714,1068718,test,0,,msk,target_direct
31173,1037095,control,0,,regions,target_direct
24696,1071025,test,1,5384.543994413408,msk,context_brand
22568,1023190,control,1,4832.0,spb,social_media
32433,1045327,control,0,,regions,target_direct
30569,1068460,test,1,16570.0,msk,target_direct
16103,1119802,test,0,,regions,social_media
3253,1068907,test,1,5297.0,msk,target_direct
4473,1087624,test,0,,regions,organic
7469,1010926,control,0,,msk,context_brand
32389,1081585,test,1,7101.0,spb,context_brand
4855,1037638,control,0,,regions,target_direct
7809,1012456,control,0,,msk,social_media
8739,1107433,test,1,3599.0,regions,target_direct
12538,1049338,control,0,,regions,target_direct
25398,1047610,control,0,,regions,target_direct
8581,1064323,test,0,,msk,organic
9118,1021504,control,0,,spb,context_brand
17696,1036462,control,1,4368.0,regions,target_direct
28924,1074070,test,1,7150.0,spb,organic
38927,1015057,control,1,2000.0,spb,organic
15226,1117783,test,0,,regions,social_media
5176,1030168,control,0,,regions,organic
29892,1097722,test,1,5478.0,regions,target_direct
39285,1118413,test,0,,regions,social_media
30117,1071196,test,1,7752.0,msk,context_brand
37285,1108783,test,0,,regions,target_direct
34263,1112677,test,0,,regions,context_brand
6995,1060231,control,0,,regions,social_media
35676,1022815,control,0,,spb,social_media
20392,1112563,test,0,,regions,context_brand
36095,1000846,control,0,,msk,organic
24257,1010512,control,0,,msk,context_brand
36134,1034227,control,1,9080.0,regions,organic
32088,1056976,control,0,,regions,social_media
3143,1012654,control,0,,msk,social_media
22463,1076647,test,1,2200.0,spb,organic
20830,1066270,test,1,5674.0,msk,target_direct
9330,1041862,control,0,,regions,target_direct
7450,1010917,control,0,,msk,context_brand
4736,1064470,test,0,,msk,organic
5735,1009780,control,1,5464.0,msk,target_direct
1981,1114333,test,0,,regions,context_brand
33602,1028446,control,0,,regions,organic
23765,1040548,control,0,,regions,target_direct
1403,1010173,control,1,11004.0,msk,target_direct
15643,1097806,test,0,,regions,target_direct
35409,1097596,test,1,250.0,regions,target_direct
1939,1033711,control,0,,regions,organic
22763,1092313,test,0,,regions,organic
11732,1013488,control,0,,spb,organic
3437,1089163,test,0,,regions,organic
27057,1005667,control,0,,msk,target_direct
30147,1053988,control,0,,regions,context_brand
3245,1008613,control,0,,msk,target_direct
30757,1010545,control,1,11652.0,msk,context_brand
2517,1004704,control,1,5880.0,msk,target_direct
21727,1112692,test,0,,regions,context_brand
17580,1049110,control,0,,regions,target_direct
19191,1063735,test,0,,msk,organic
22664,1061839,test,1,8159.0,msk,organic
7666,1088389,test,0,,regions,organic
3251,1104370,test,0,,regions,target_direct
30911,1040545,control,0,,regions,target_direct
19957,1106206,test,0,,regions,target_direct
28524,1073740,test,1,2200.0,spb,organic
19694,1084360,test,0,,regions,organic
23190,1056829,control,1,200.0,regions,social_media
9604,1042789,control,0,,regions,target_direct
27830,1091656,test,0,,regions,organic
18156,1044235,control,0,,regions,target_direct
26225,1106638,test,0,,regions,target_direct
38680,1106380,test,0,,regions,target_direct
21119,1018072,control,0,,spb,target_direct
25372,1074205,test,1,7026.0,spb,organic
33977,1041976,control,0,,regions,target_direct
25670,1022059,control,0,,spb,context_brand
34551,1007680,control,0,,msk,target_direct
24910,1060450,control,0,,regions,social_media
19585,1111126,test,0,,regions,target_direct
6637,1015486,control,0,,spb,organic
3291,1039198,control,0,,regions,target_direct
27601,1070068,test,0,,msk,target_direct
37442,1017745,control,1,50.0,spb,target_direct
1431,1013815,control,0,,spb,organic
37752,1092229,test,0,,regions,organic
8268,1037461,control,0,,regions,target_direct
8016,1011238,control,0,,msk,context_brand
27012,1112401,test,0,,regions,context_brand
28610,1001308,control,1,2000.0,msk,organic
14370,1104256,test,0,,regions,target_direct
15493,1041280,control,1,5646.0,regions,target_direct
12364,1013041,control,0,,msk,social_media
16467,1049656,control,0,,regions,target_direct
34672,1114471,test,0,,regions,context_brand
38363,1108138,test,0,,regions,target_direct
4722,1004275,control,0,,msk,target_direct
34434,1044466,control,1,11738.0,regions,target_direct
24027,1007314,control,1,50.0,msk,target_direct
39102,1030732,control,1,2000.0,regions,organic
19094,1046092,control,0,,regions,target_direct
15937,1053685,control,1,1600.0,regions,context_brand
4866,1085122,test,0,,regions,organic
29971,1067584,test,0,,msk,target_direct
3172,1114858,test,0,,regions,context_brand
27686,1116511,test,0,,regions,social_media
15223,1042393,control,0,,regions,target_direct
25369,1076743,test,1,5384.543994413408,spb,target_direct
9901,1105924,test,0,,regions,target_direct
26421,1035562,control,0,,regions,target_direct
26534,1114975,test,1,1800.0,regions,context_brand
33397,1072795,test,1,400.0,msk,social_media
25647,1116559,test,0,,regions,social_media
1957,1022374,control,0,,spb,context_brand
23331,1034500,control,0,,regions,organic
23266,1050463,control,0,,regions,target_direct
37204,1069606,test,0,,msk,target_direct
37427,1027132,control,1,5127.0,regions,organic
16359,1018246,control,0,,spb,target_direct
37940,1096888,test,1,2553.0,regions,target_direct
135,1098766,test,1,4305.0,regions,target_direct
6068,1034704,control,0,,regions,organic
19685,1058818,control,1,6450.0,regions,social_media
34902,1107211,test,1,2762.0,regions,target_direct
26219,1070308,test,0,,msk,target_direct
32052,1110976,test,0,,regions,target_direct
28645,1025575,control,0,,regions,organic
2214,1075369,test,0,,spb,organic
3786,1059025,control,0,,regions,social_media
13104,1111285,test,0,,regions,target_direct
30683,1040656,control,0,,regions,target_direct
10750,1082713,test,1,5339.0,spb,social_media
36398,1004743,control,0,,msk,target_direct
27051,1029679,control,0,,regions,organic
10964,1082149,test,0,,spb,context_brand
10459,1012096,control,0,,msk,social_media
21718,1081144,test,0,,spb,target_direct
38300,1050370,control,0,,regions,target_direct
3441,1001131,control,1,2000.0,msk,organic
11536,1057525,control,0,,regions,social_media
1381,1032778,control,0,,regions,organic
25287,1101748,test,1,5384.543994413408,regions,target_direct
22119,1000822,control,1,7509.0,msk,organic
3771,1043113,control,0,,regions,target_direct
38403,1000630,control,0,,msk,organic
32681,1047100,control,0,,regions,target_direct
5467,1018099,control,0,,spb,target_direct
29801,1014661,control,1,7462.0,spb,organic
37189,1012723,control,0,,msk,social_media
2467,1073929,test,1,6737.0,spb,organic
4129,1069321,test,0,,msk,target_direct
31257,1112323,test,0,,regions,context_brand
17751,1037167,control,0,,regions,target_direct
16516,1008160,control,0,,msk,target_direct
38682,1036672,control,0,,regions,target_direct
18102,1084891,test,0,,regions,organic
4865,1046290,control,0,,regions,target_direct
27028,1008610,control,0,,msk,target_direct
22089,1091152,test,0,,regions,organic
38241,1055878,control,0,,regions,context_brand
38670,1110559,test,1,250.0,regions,target_direct
9782,1119475,test,0,,regions,social_media
14366,1117540,test,0,,regions,social_media
39724,1071316,test,0,,msk,context_brand
15620,1044208,control,0,,regions,target_direct
9751,1050853,control,0,,regions,target_direct
29423,1067137,test,1,250.0,msk,target_direct
26927,1120021,test,0,,regions,social_media
29790,1000132,control,1,7399.0,msk,organic
25881,1043374,control,0,,regions,target_direct
26601,1068619,test,0,,msk,target_direct
33343,1016464,control,0,,spb,organic
3584,1055170,control,0,,regions,context_brand
24150,1067719,test,1,250.0,msk,target_direct
9200,1064530,test,0,,msk,organic
31853,1005742,control,0,,msk,target_direct
10395,1044940,control,0,,regions,target_direct
17681,1048165,control,0,,regions,target_direct
33115,1061569,test,1,2200.0,msk,organic
113,1044064,control,0,,regions,target_direct
14737,1085251,test,0,,regions,organic
11951,1120030,test,0,,regions,social_media
30359,1055149,control,0,,regions,context_brand
4317,1110766,test,0,,regions,target_direct
12858,1119760,test,1,400.0,regions,social_media
22174,1108720,test,0,,regions,target_direct
27842,1035865,control,0,,regions,target_direct
33693,1036594,control,0,,regions,target_direct
38678,1039795,control,1,50.0,regions,target_direct
31012,1009711,control,1,5540.0,msk,target_direct
4933,1034527,control,0,,regions,organic
537,1083622,test,1,5059.0,spb,social_media
32195,1107292,test,0,,regions,target_direct
7259,1045204,control,1,3591.0,regions,target_direct
14355,1113841,test,0,,regions,context_brand
21031,1106065,test,0,,regions,target_direct
4647,1003966,control,1,2000.0,msk,organic
9269,1061626,test,0,,msk,organic
4721,1048039,control,1,3999.0,regions,target_direct
9400,1039987,control,0,,regions,target_direct
30380,1009447,control,1,5428.0,msk,target_direct
7654,1076593,test,0,,spb,organic
35884,1052677,control,1,5902.0,regions,context_brand
37790,1035328,control,0,,regions,target_direct
5219,1040701,control,0,,regions,target_direct
21438,1054315,control,1,3779.0,regions,context_brand
3594,1072108,test,1,21504.0,msk,social_media
25672,1053229,control,0,,regions,context_brand
36737,1001791,control,1,7143.0,msk,organic
20431,1031746,control,0,,regions,organic
15122,1109674,test,0,,regions,target_direct
39030,1100071,test,0,,regions,target_direct
17930,1116463,test,0,,regions,social_media
38780,1027570,control,0,,regions,organic
14006,1034287,control,0,,regions,organic
2101,1001722,control,0,,msk,organic
14659,1104355,test,0,,regions,target_direct
16059,1043065,control,0,,regions,target_direct
36906,1077763,test,0,,spb,target_direct
19062,1029349,control,0,,regions,organic
19133,1053175,control,1,5231.0,regions,context_brand
6209,1045108,control,1,8446.0,regions,target_direct
25280,1023976,control,0,,regions,organic
4640,1072570,test,0,,msk,social_media
13321,1037809,control,0,,regions,target_direct
6074,1057474,control,1,4452.0,regions,social_media
29360,1096489,test,1,250.0,regions,target_direct
29806,1041013,control,1,50.0,regions,target_direct
10259,1010218,control,0,,msk,target_direct
37675,1012546,control,0,,msk,social_media
38012,1071361,test,0,,msk,context_brand
3667,1076470,test,0,,spb,organic
18014,1068622,test,0,,msk,target_direct
38469,1012132,control,0,,msk,social_media
